id	src_audio	src_text	tgt_audio	tgt_text	tgt_units
	/Users/hayubin/EchoStream/data/units/rf_k_008_002_081_0255_en.npy				
55339	wavs/train/rf_k_008_002_087_0272.wav	공학 교육에도 36.5도의 체온이 실려야 하는 이유입니다.	wavs/train/rf_k_008_002_087_0272_en.wav	This is the reason why the body temperature of 36.5 degrees should be carried in engineering education.	
	/Users/hayubin/EchoStream/data/units/rf_k_008_002_087_0272_en.npy				
55373	wavs/train/rf_k_008_007_021_0058.wav	그리고 앞으로도 북극해 자원 개발 과정에서 자원이 많이 생선이 될 것이기 때문에 북극해 운항 가능한 그런 선박, , 을 건조 하는 그런 사업이 많이 늘어날 전망입니다.	wavs/train/rf_k_008_007_021_0058_en.wav	And in the future, as many resources will be produced in the process of developing resources in the Arctic Ocean, the number of businesses that build such vessels that can operate in the Arctic Ocean is expected to increase.	
	/Users/hayubin/EchoStream/data/units/rf_k_008_007_021_0058_en.npy				
55389	wavs/train/rf_k_008_007_036_0095.wav	일곱 개 주가 각각 입지와 자연환경이 다른만큼 우선 투자 분야도 다릅니다.	wavs/train/rf_k_008_007_036_0095_en.wav	As each of the seven provinces has different locations and different natural environments, the priority areas for investment also vary.	
	/Users/hayubin/EchoStream/data/units/rf_k_008_007_036_0095_en.npy				
55433	wavs/train/rf_k_008_007_072_0167.wav	사할린 업체 입장에선 현지에서 직접 생산, 가공하다보니 가격 경제력도 높아졌습니다. 벌써 모스크바를 넘어 유럽까지 판매 문의가 쇄도합니다.	wavs/train/rf_k_008_007_072_0167_en.wav	It was possible for the businesses in Sakhalin to have better competitiveness of their products price, because they are provided the materials produced and processed directly on site. Korean suppliers are getting lots of sales inquiries from from Moscow, even from Europe.	
	/Users/hayubin/EchoStream/data/units/rf_k_008_007_072_0167_en.npy				
55509	wavs/train/rf_k_008_008_070_0140.wav	모스크바에서 자동차로 한 시간 정도 떨어진 산업단지. 한국 보일러 업체의 직원들이 이곳에 새로 지어진 의류 공장으로 향합니다.	wavs/train/rf_k_008_008_070_0140_en.wav	An industrial complex about an hour's drive away from Moscow. Employees of a Korean boiler company head to the newly built garment factory here.	
	/Users/hayubin/EchoStream/data/units/rf_k_008_008_070_0140_en.npy				
55522	wavs/train/rf_k_008_008_082_0167.wav	그러나 제품 개발에 있어서 현지인 입맛보다 더 중요한 건 한국 라면의 고유한 맛입니다. 현대인은 새로운 맛에 끌리기 때문이죠.	wavs/train/rf_k_008_008_082_0167_en.wav	However, in product development, more important than the local taste is the unique taste of Korean ramen. Because modern people are attracted to new exotic foods.	
	/Users/hayubin/EchoStream/data/units/rf_k_008_008_082_0167_en.npy				
55537	wavs/train/rf_k_009_301_004_0015.wav	푸짐하게 싼 고기 쌈 한 입이면 고달팠던 하루의 피로도 싹	wavs/train/rf_k_009_301_004_0015_en.wav	The tiredness of the hard day is relieved by one generous wrap of meat.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_004_0015_en.npy				
55551	wavs/train/rf_k_009_301_015_0045.wav	근까 이모 같고 누나 같고 맨날 맨날 보시는 분 들이니까. 올 때마다. 네 좋아요.	wavs/train/rf_k_009_301_015_0045_en.wav	They're like my aunt and sister, and I see them every day, so I'm happy whenever I come.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_015_0045_en.npy				
55567	wavs/train/rf_k_009_301_021_0073.wav	지금은 이 집을 찾는 손님들의 든든한 하루를 책임지고 있는 셈이다.	wavs/train/rf_k_009_301_021_0073_en.wav	It is now responsible for the energetic day of customers visiting this restaurant.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_021_0073_en.npy				
55615	wavs/train/rf_k_009_301_042_0158.wav	오랜 내공이 빚어낸 할머니의 숙련된 솜씨.	wavs/train/rf_k_009_301_042_0158_en.wav	The skilled workmanship of the granny with long experience.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_042_0158_en.npy				
55639	wavs/train/rf_k_009_301_057_0205.wav	반찬 하나 하나 봐요. 얼마나 부드럽고 맛있고 그냥 개운한데.	wavs/train/rf_k_009_301_057_0205_en.wav	Take a look at each side dish. It's so soft, delicious, and refreshing.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_057_0205_en.npy				
55655	wavs/train/rf_k_009_301_064_0230.wav	할머니의 깊은 정성 고스란히 담긴 무궁해 자연식 시골 밥상.	wavs/train/rf_k_009_301_064_0230_en.wav	The pollution-free natural-style rural table full of grandmother's deep devotion.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_064_0230_en.npy				
55717	wavs/train/rf_k_009_301_097_0334.wav	드디어 이천 열세 바퀴째 그 행운의 주인공.	wavs/train/rf_k_009_301_097_0334_en.wav	Finally, the lucky star of 2013 laps.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_097_0334_en.npy				
55909	wavs/train/rf_k_009_301_176_0673.wav	아니 물 속에 뭐 뭘 타는 거여 이거. 예?	wavs/train/rf_k_009_301_176_0673_en.wav	What are you dissolving in the water? Huh?	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_176_0673_en.npy				
55914	wavs/train/rf_k_009_301_179_0688.wav	긴장했던 근육들까지 무장해제. 뭐니뭐니해도 겨울엔 온천이 최고여.	wavs/train/rf_k_009_301_179_0688_en.wav	The tense muscles are also disarmed. After all, hot springs are the best in winter.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_179_0688_en.npy				
55917	wavs/train/rf_k_009_301_180_0693.wav	시청자 여러분 새해 복 많이 받으세요.	wavs/train/rf_k_009_301_180_0693_en.wav	Happy New Year to all viewers.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_301_180_0693_en.npy				
55977	wavs/train/rf_k_009_302_069_0121.wav	초대형 돈가스라고 그 맛 또한 투박할 거란 생각은 버려라. 입안에서 살살 녹는 맛에 단골 되는 건 시간문제 아니갔쇼?	wavs/train/rf_k_009_302_069_0121_en.wav	Forget the idea that the taste will also be rough just because it's extra-large tonkatsu. Isn't it just a matter of time before you become a regular due to the taste that melts in your mouth?	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_069_0121_en.npy				
55979	wavs/train/rf_k_009_302_071_0125.wav	제주도 흑 돼지는 육질이 부드럽고 식감이 좋아서 뭐 제주산 흑 돼지로 쓰고 있어요.	wavs/train/rf_k_009_302_071_0125_en.wav	Jeju black pork is soft and has a good texture, so I use Jeju black pork.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_071_0125_en.npy				
56002	wavs/train/rf_k_009_302_091_0162.wav	근데 지금은 이제 오히려 뭐 여자 친구들이나 다 편하게 이제 얘기하면 웃으면서 저한테 물어보죠. 어떤 걸 써야 되는지.	wavs/train/rf_k_009_302_091_0162_en.wav	But now, if I talk to my female friends comfortably, they ask me with a smile. 'Which one should I use?'	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_091_0162_en.npy				
56029	wavs/train/rf_k_009_302_117_0211.wav	요즘 사람들이 가장 많이 찾는다는 제품을 개발하는 이 곳. 얼핏 보면 가정집 주방 풍경을 연상케 하는데	wavs/train/rf_k_009_302_117_0211_en.wav	This place develops the products that people are looking for the most these days. At first glance, it reminds me of a home kitchen scene.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_117_0211_en.npy				
56033	wavs/train/rf_k_009_302_121_0218.wav	고 물가 시대에 직장인과 학생들에게 더욱 큰 도시락 인기. 두 달에 한번 꼴로 출시되는 신제품을 위해 종일 도시락과 사투를 벌이는 개발자.	wavs/train/rf_k_009_302_121_0218_en.wav	In an era of high prices, lunch boxes are more popular among office workers and students. A developer who struggles with lunch boxes all day for a new product that is released once every two months.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_121_0218_en.npy				
56043	wavs/train/rf_k_009_302_133_0248.wav	각 잡곡 마다 맛과 향이 다르기 때문에 뭐니 뭐니 해도 잡곡의 비율이 밥맛의 생명이라고.	wavs/train/rf_k_009_302_133_0248_en.wav	Since each grain has a different taste and aroma, the ratio of grains is the lifeblood of the taste of rice.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_133_0248_en.npy				
56046	wavs/train/rf_k_009_302_135_0252.wav	그 정도까지 들어갔을 때 압력과 같습니다.	wavs/train/rf_k_009_302_135_0252_en.wav	It's equal to the pressure when you get to that point.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_135_0252_en.npy				
56067	wavs/train/rf_k_009_302_164_0300.wav	풍차, 튤립, 문화의 나라. 바로 조용하고 아담한 멋이 있는 네덜란드입니다.	wavs/train/rf_k_009_302_164_0300_en.wav	A land of windmills, tulips, and culture. It is the Netherlands with a quiet and cozy style.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_164_0300_en.npy				
56090	wavs/train/rf_k_009_302_178_0330.wav	하얀 새해를 맞이하기 위한 발걸음으로 네덜란드에서 가장 바쁜 곳이 바로 이 폭죽 가게.	wavs/train/rf_k_009_302_178_0330_en.wav	This firecracker shop is the busiest place in the Netherlands to welcome the white new year.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_178_0330_en.npy				
56106	wavs/train/rf_k_009_302_191_0355.wav	한겨울 얼음장 같은 북해에 뛰어들기 때문에 응급 위원들은 필수. 이 해변의 참가자만 만명. 만남의 장소까지 등장했다.	wavs/train/rf_k_009_302_191_0355_en.wav	Emergency members are essential because they jump into the North Sea like an ice field in the middle of winter. There are 10,000 participants on this beach. There was even a meeting point.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_191_0355_en.npy				
56108	wavs/train/rf_k_009_302_194_0359.wav	분위기가 무르익을 수록 그 열기 뜨거워지고 빨리 바다로 뛰어들고 싶은 한 마음으로 이 순간을 즐기기 바쁘다.	wavs/train/rf_k_009_302_194_0359_en.wav	The more the atmosphere matures, the hotter it gets, and the more you want to jump into the sea as soon as possible, you are busy enjoying this moment.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_194_0359_en.npy				
56158	wavs/train/rf_k_009_302_236_0452.wav	반짝이면 말라 가는 곶감 탓에 마을에 달큰한 냄새가 진동한다.	wavs/train/rf_k_009_302_236_0452_en.wav	Dried persimmons that dry when shiny give off a sweet smell in the village.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_236_0452_en.npy				
56169	wavs/train/rf_k_009_302_242_0470.wav	서로 대화하는 거와 같이 놀고 뒹굴고 이런 것들. 아직도 많이 부족합니다 지금.	wavs/train/rf_k_009_302_242_0470_en.wav	Talking to each other, playing and rolling around, things like that. Still lacking a lot right now.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_302_242_0470_en.npy				
56183	wavs/train/rf_k_009_303_007_0026.wav	제일 중요한 것은 고춧가루가 남았습니다.	wavs/train/rf_k_009_303_007_0026_en.wav	The most important thing is the red pepper powder.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_303_007_0026_en.npy				
56217	wavs/train/rf_k_009_303_027_0101.wav	튀김 옷만 많고 안에 오징어가 별로 없잖아요. 근데 여기는 튀김 옷 보다 오징어가 더 많아요.	wavs/train/rf_k_009_303_027_0101_en.wav	There are only a lot of tempura clothes and not much squid inside. But here there are more squid than fried clothes.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_303_027_0101_en.npy				
56222	wavs/train/rf_k_009_303_029_0114.wav	그래서 일단 한번 먹으면 다음에 떡볶이 먹을 때는 또 생각나는 것 같아요.	wavs/train/rf_k_009_303_029_0114_en.wav	So, once you eat it, you will remember it the next time you eat tteokbokki.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_303_029_0114_en.npy				
56270	wavs/train/rf_k_009_303_071_0241.wav	우비맨 떠난 자리 다음 타자는 발골맨	wavs/train/rf_k_009_303_071_0241_en.wav	After the raincoat man left, the next batter is deboning man.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_303_071_0241_en.npy				
56286	wavs/train/rf_k_009_303_082_0280.wav	갓 잡은 소에서 떼어 낸 뜨끈한 간 덩이에 지라까지 양 손 가득 들고 주인장 발길 재촉 하니 바쁘다, 나 말리지 말어 바뻐.	wavs/train/rf_k_009_303_082_0280_en.wav	The owner is busy carrying hot liver and jira removed from the freshly caught cow. Don't stop me, I'm busy.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_303_082_0280_en.npy				
56352	wavs/train/rf_k_009_303_119_0414.wav	바삭바삭한 고추를 씹어 먹는 셈이라니, 그 오묘한 맛 상상도 안되건만 인기란다.	wavs/train/rf_k_009_303_119_0414_en.wav	It's like chewing on a crunchy red pepper, and its subtle taste is unimaginable, but it's popular.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_303_119_0414_en.npy				
56401	wavs/train/rf_k_009_304_013_0056.wav	이제 맛있게 먹을 차례 입 안에 고기가 쏙쏙 빨려 들어 가는데, 구들장 불판에 익힌 고기 맛이 어떠세요? 예?	wavs/train/rf_k_009_304_013_0056_en.wav	Now it's time to eat deliciously that the meat is being sucked into your mouth, so how does the meat cook on a grill taste? What?	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_013_0056_en.npy				
56444	wavs/train/rf_k_009_304_035_0134.wav	시장 한켠 옹기종기 모여 앉은 사람들 시선을 사로잡은 이것은? 족발 사촌쯤 되는 건가. 너 이름이 뭐니?	wavs/train/rf_k_009_304_035_0134_en.wav	What is this that caught the attention of people sitting in a corner of the market? Maybe it's a cousin of the pig's foot? What's your name?	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_035_0134_en.npy				
56459	wavs/train/rf_k_009_304_043_0163.wav	유통 마진 없는 직거래 판매로 아는 사람들 사이에서는 유명하다는데, 하지만 이곳이 인기 만점인 진짜 이유	wavs/train/rf_k_009_304_043_0163_en.wav	It's famous among people who know it for its direct sales with no distribution margin, but there is a real reason that this place is so popular.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_043_0163_en.npy				
56483	wavs/train/rf_k_009_304_058_0209.wav	생일 선물 사 주려고 하는데 인터넷 찾아보니까 가격적인 면은 저렴하면서	wavs/train/rf_k_009_304_058_0209_en.wav	I was going to buy a birthday present, so when I looked it up on the internet, it was cheap.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_058_0209_en.npy				
56493	wavs/train/rf_k_009_304_067_0243.wav	스키장으로 변신 하는 기차역부터 그림 같은 설원 마을까지 눈에 대해서 상상하는	wavs/train/rf_k_009_304_067_0243_en.wav	Everything you can imagine about snow ranging from train stations that transform into ski resorts to picturesque snowy villages.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_067_0243_en.npy				
56582	wavs/train/rf_k_009_304_113_0388.wav	친할머니도 일본에 사셨는데 되게 유명한 연극 감독님도 세 달째 집 앞에서 배우 같이 하면 안되겠느냐 그렇게 캐스팅 제의도 많이 하고	wavs/train/rf_k_009_304_113_0388_en.wav	My grandmother lived in Japan, and a very famous theater director also made a lot of casting offers asking her to be an actress in front of her house for three months.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_113_0388_en.npy				
56616	wavs/train/rf_k_009_304_129_0449.wav	이거보다 훨씬 많은데 오늘은 조금밖에 안 오고 한 삼십 명 조금 넘을 겁니다.	wavs/train/rf_k_009_304_129_0449_en.wav	There are a lot more than this, but today there will be only a few, and it'll be a little over thirty people.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_129_0449_en.npy				
56618	wavs/train/rf_k_009_304_130_0453.wav	이것이 무려 사 대째 이어 가는 의사 집안의 가계도 종이 한장에 빼곡하게 채워진 이름들 놀라운 건 이들이 모두 의사라는 사실	wavs/train/rf_k_009_304_130_0453_en.wav	This is the family tree of a doctor's family that has been passed down for four generations and what is surprising in a single sheet of paper filled with names is the fact that they are all doctors.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_304_130_0453_en.npy				
56742	wavs/train/rf_k_009_311_091_0215.wav	공짜니까 다음에 또 올래 어쪄? 나는 여기가 좋아. 제주도가 좋아.	wavs/train/rf_k_009_311_091_0215_en.wav	It's free, so how about coming back next time? I like it here. I like Jeju Island.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_311_091_0215_en.npy				
56745	wavs/train/rf_k_009_311_093_0221.wav	숯가마의 전성기를 누가 겨울이라고 했던가 꽃샘추위 당도한 봄이야말로 숯가마의 진면목 확인할 수 있다는데	wavs/train/rf_k_009_311_093_0221_en.wav	Who said that the best time of charcoal kilns was winter? It is said that you can get to know the true worth of charcoal kilns when the last cold snap has come.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_311_093_0221_en.npy				
56873	wavs/train/rf_k_009_311_196_0481.wav	이 배 같은 경우에는 완성작을 살려 그러면 팔백 에서 천 만원 정도 들어가는데	wavs/train/rf_k_009_311_196_0481_en.wav	In the case of this ship, it costs about eight hundred to ten million to buy the finished product	
	/Users/hayubin/EchoStream/data/units/rf_k_009_311_196_0481_en.npy				
56936	wavs/train/rf_k_009_312_003_0011.wav	돈 내고 먹는 메인 메뉴 돼지 갈비는 입가심으로 즐기면 된다는 놀라운 사실	wavs/train/rf_k_009_312_003_0011_en.wav	The surprising fact is that the main menu, pork ribs, is just an appetizer.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_312_003_0011_en.npy				
56952	wavs/train/rf_k_009_312_013_0052.wav	에구머니나 상다리 휘어진다. 보기만 해도 푸짐한 한정식.	wavs/train/rf_k_009_312_013_0052_en.wav	Oh my gosh, The table is groaning with foods. Just by looking at it make me satisfy.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_312_013_0052_en.npy				
56953	wavs/train/rf_k_009_312_014_0055.wav	한 이십여 가지가 넘습니다.	wavs/train/rf_k_009_312_014_0055_en.wav	There are more than twenty dishes.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_312_014_0055_en.npy				
57111	wavs/train/rf_k_009_312_098_0318.wav	일촉즉발 위험한 벌목 현장, 부지런히 베어낸 나무를 기다린 사람이 있다.	wavs/train/rf_k_009_312_098_0318_en.wav	There is a person waiting for a tree that was cut down diligently at a dangerous logging site.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_312_098_0318_en.npy				
57157	wavs/train/rf_k_009_312_120_0399.wav	소희 저희는 이거를 다락방이라고 이야기하거든요.	wavs/train/rf_k_009_312_120_0399_en.wav	We call this loft.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_312_120_0399_en.npy				
57160	wavs/train/rf_k_009_312_121_0402.wav	예 계절이 봄철이 다가와서 포근해져서 산 기운을 받아서 우리가 여기서 일 박 할 예정입니다.	wavs/train/rf_k_009_312_121_0402_en.wav	Yes, iti's getting warmer as spring is coming, so we're going to stay overnight here.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_312_121_0402_en.npy				
57218	wavs/train/rf_k_009_313_003_0007.wav	충북 옥천의 한 공장 아따 무슨 달걀이 이렇게 많아요. 전국에 있는 달걀이란 달걀은 죄다 모인 모양새가 양계장인고 하였더니요	wavs/train/rf_k_009_313_003_0007_en.wav	A factory in Okcheon, Chungcheongbuk-do. There are so many eggs here. It seems like a chicken farm, as if all of the country's eggs are here.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_003_0007_en.npy				
57232	wavs/train/rf_k_009_313_007_0034.wav	아마 집사람이 제 곁에서 많은 것을 도와주지 않았다 그러면	wavs/train/rf_k_009_313_007_0034_en.wav	Had my wife didn't help me much by my side,	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_007_0034_en.npy				
57234	wavs/train/rf_k_009_313_008_0037.wav	봄이 되면서 몰려드는 훈제 달걀 주문량 그러다 보니 사장님이 직접 발로 뛰는 것도 마다 않는다.	wavs/train/rf_k_009_313_008_0037_en.wav	As spring comes, orders for smoked eggs are flocking, so the boss does not mind running on his feet.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_008_0037_en.npy				
57237	wavs/train/rf_k_009_313_009_0040.wav	골프 치다 출출해진 뱃속 달래는데 이만한 게 없어요. 특히 골프장 매점에서 인기 품목은 바로 훈제 오리알이란다.	wavs/train/rf_k_009_313_009_0040_en.wav	There's nothing like this to alleviate my hunger while playing golf. Especially in the golf course snack bars, smoked duck eggs are popular items.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_009_0040_en.npy				
57305	wavs/train/rf_k_009_313_060_0173.wav	사실 이곳은 아토피로 고생하는 아이들이 주로 전학을 오는 학교 공기 좋고 물 맑은 산촌 학교의 장점을 최대한 살려	wavs/train/rf_k_009_313_060_0173_en.wav	In fact, this is a place where children who suffer from atopy often transfer to. It took advantage mountainous school, which is good air and clear water,	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_060_0173_en.npy				
57318	wavs/train/rf_k_009_313_067_0193.wav	삼백 육십 오 일 약을 달고 살던 주인공 그런데 변화는 생각보다 빨리 찾아왔다.	wavs/train/rf_k_009_313_067_0193_en.wav	She lived on medication for 365 days, but the change came sooner than she thought.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_067_0193_en.npy				
57338	wavs/train/rf_k_009_313_080_0225.wav	산과 바다 사이에 자리 잡은 남해의 한 초등학교 전교생이 육십 칠 명인 이 학교의 삼 분의 일 이 전학생?	wavs/train/rf_k_009_313_080_0225_en.wav	An elementary school in Namhae, placed between mountain and sea, in which are only 67 students and one-third of them were transferred.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_080_0225_en.npy				
57373	wavs/train/rf_k_009_313_100_0290.wav	직접 캔 산 도라지며 고추까지 산 약초를 숙성해 만든 산 약초 효소를 해초 육수에 황금 비율로 섞어주면 명품작이 탄생한다고 하네요.	wavs/train/rf_k_009_313_100_0290_en.wav	You can make a masterpiece with a mixture of herb enzymes made by herbs including balloon flower and pepper with seaweed essence.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_100_0290_en.npy				
57383	wavs/train/rf_k_009_313_106_0306.wav	반나절 정도 숙성 시켰다면 갖은 재료와 함께 빨간 고추장은 물론 사장님 손맛까지 더해 주물주물 넉넉한 인심만큼 푸짐하게 담으면 손님상으로 나갈 준비 끝	wavs/train/rf_k_009_313_106_0306_en.wav	After ripening for about half a day, and adding all kinds of ingredients and red pepper paste and chef's touch, it is ready to be served.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_106_0306_en.npy				
57400	wavs/train/rf_k_009_313_118_0338.wav	봄나들이 인증샷 남기는 것은 기본 아니갓슈?	wavs/train/rf_k_009_313_118_0338_en.wav	You can't miss to take a picture of spring outing.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_118_0338_en.npy				
57462	wavs/train/rf_k_009_313_165_0470.wav	덩달아 홍보대사 역할까지 이게 바로 국위 선양이 아니고 뭐랴	wavs/train/rf_k_009_313_165_0470_en.wav	He's also acting as a PR ambassador. He's not a national guard.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_313_165_0470_en.npy				
57586	wavs/train/rf_k_009_314_058_0221.wav	관객들 그 매력에 흠뻑 빠져있는데	wavs/train/rf_k_009_314_058_0221_en.wav	The audiences are fascinated by his charm.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_314_058_0221_en.npy				
57617	wavs/train/rf_k_009_314_076_0274.wav	차례대로 세 명의 수상자가 호명 됐다.	wavs/train/rf_k_009_314_076_0274_en.wav	The three winners were called one by one.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_314_076_0274_en.npy				
57741	wavs/train/rf_k_009_315_051_0170.wav	그 자체를 또 입증이 잘 안되고 하니까 단속하는 데는 좀 애로사항이 있습니다.	wavs/train/rf_k_009_315_051_0170_en.wav	However, it is difficult to crack down on Kiss Rooms because it is not easy to prove that such acts have actually occurred there.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_051_0170_en.npy				
57770	wavs/train/rf_k_009_315_072_0227.wav	월 한 열 건에서 열 다섯 정도	wavs/train/rf_k_009_315_072_0227_en.wav	About 10 to 15 cases a month.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_072_0227_en.npy				
57794	wavs/train/rf_k_009_315_093_0273.wav	함정 생활을 하는 여러 장병들에 어려움도 몸소 체험할 수 있을 것 같아서	wavs/train/rf_k_009_315_093_0273_en.wav	If I understand the difficulties of the soldiers living in the ship,	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_093_0273_en.npy				
57832	wavs/train/rf_k_009_315_123_0342.wav	저희 검찰도 이런 옷을 입고 하여튼 예의를 갖춰서 재판하자 이런 의미에서 법복을 이렇게 입고 있습니다.	wavs/train/rf_k_009_315_123_0342_en.wav	The prosecution also wears robes like this to be courteous in the court.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_123_0342_en.npy				
57837	wavs/train/rf_k_009_315_128_0351.wav	피고인이 현재 반성을 하고 있는 듯하게 보이지 않기 때문에 그 점에 대해서 변론하고	wavs/train/rf_k_009_315_128_0351_en.wav	I argued on the point that the accused does not seem to reflect on himself.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_128_0351_en.npy				
57856	wavs/train/rf_k_009_315_140_0383.wav	출소 후 취업까지 연계해 주며 병사들에게 제 이의 삶을 살아갈 수 있는 발판을 마련해 주고 있단다.	wavs/train/rf_k_009_315_140_0383_en.wav	It is connected to employment after being released from prison, providing the soldiers with a foothold to live a second life.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_140_0383_en.npy				
57919	wavs/train/rf_k_009_315_174_0477.wav	깊은 곳부터 서서히 독이 퍼지기 시작하자 바로 효과가 나타나는데 장어의 움직임이 포착됐다.	wavs/train/rf_k_009_315_174_0477_en.wav	As soon as the poison begins to spread slowly from the depths, the effect appears immediately. The movement of the eel was detected.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_315_174_0477_en.npy				
57953	wavs/train/rf_k_009_316_011_0033.wav	중년 신사들의 입맛에서 까탈스런 아이들의 입맛까지 확실히 사로잡으며 갈비 족보에 딱 꽃으로 등극	wavs/train/rf_k_009_316_011_0033_en.wav	It has become a flower in the galbi genealogy, captivating the tastes of middle-aged gentlemen to picky children.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_316_011_0033_en.npy				
57969	wavs/train/rf_k_009_316_025_0061.wav	한우 갈비의 품격은 붉은 살결 사이 하얗게 핀 마블링이 증명	wavs/train/rf_k_009_316_025_0061_en.wav	The quality of Korean beef ribs is proved by the white marbling between the red skin.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_316_025_0061_en.npy				
58034	wavs/train/rf_k_009_316_069_0199.wav	수입적인 면에서도 대기업에 못지 않습니다.	wavs/train/rf_k_009_316_069_0199_en.wav	In terms of income, it is no less than a large company.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_316_069_0199_en.npy				
58068	wavs/train/rf_k_009_316_092_0263.wav	항상 양복을 입고 오셔 가지고 상당히 좀 당황스러웠어요. 양복을 입어도 거리낌 없이 일을 다 하시고	wavs/train/rf_k_009_316_092_0263_en.wav	It was quite embarrassing that he always came in a suit. He does all his work without hesitation, even in a suit.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_316_092_0263_en.npy				
58130	wavs/train/rf_k_009_316_133_0367.wav	오전 오후 내내 전통 의식을 치렀다며 서양식 결혼식이 기다리고 있다.	wavs/train/rf_k_009_316_133_0367_en.wav	If traditional ceremonies have been held all morning and afternoon, a Western-style wedding awaits.	
	/Users/hayubin/EchoStream/data/units/rf_k_009_316_133_0367_en.npy				
58155	wavs/train/rf_k_009_316_146_0409.wav	최근 들어서는 좀 저항이 많이 심해졌습니다. 심지어는 쇠 파이프나 쇠 추 같은 것도 던지는 경우도 있고	wavs/train/rf_k_009_316_146_0409_en.wav	Lately, the resistance has gotten a bit more intense. Sometimes they even throw metal pipes or iron weights,	
	/Users/hayubin/EchoStream/data/units/rf_k_009_316_146_0409_en.npy				
