id	tgt_text
61206	▁안주 빨 ▁쩔어 요 ▁안주 빨 ▁쩔어 가지고 ▁저는 ▁솔 직 히 ▁술 ▁먹으면 은 ▁안주 ▁때문에 ▁그냥 ▁가거든요 ▁근 데 ▁자 꾸 ▁안주 ▁나 와 ▁가지고 ▁술 ▁또 ▁시켰 어요
61233	▁여기 가 ▁솔 직 히 ▁장소 도 ▁외 진 ▁되다 가 ▁여기 까지 ▁고맙 게 ▁찾아오 신 ▁분들 ▁때문에 ▁우리 는 ▁항상 ▁똑같 이 ▁나가 야 ▁돼요
61286	▁ 방으로 ▁들어가는 ▁모습 을 ▁보니 ▁술 집 이 ▁아니라 ▁노래 방 인가 ▁싶은 데 ▁알 고 ▁보니 ▁손님들 의 ▁개 별 ▁ 룸 이라고
61311	▁4 0 5 0 ▁세대 가 ▁공감 할 ▁수 ▁있는 ▁추 억 의 ▁노래 ▁흘러 나오면 ▁손님들 ▁모두 ▁옛 ▁생각 에 ▁촉촉 하게 ▁젖 어 ▁들고
61319	▁지금 ▁중국 에서는 ▁무더 위 ▁대 피 소 로 ▁지하철역 에 ▁방 공 호 까지 ▁개 방 하는 ▁특 단 의 ▁조 치 가 ▁내려 졌습니다
61374	▁고 급 ▁레 저에 ▁속 하는 ▁승 마 ▁수업 까지 ▁이 ▁학교에서 는 ▁선택이 ▁아닌 ▁필수 과 목 ▁마 필 ▁관리 사와 ▁기 수 가 ▁되기 ▁위해 선 ▁전 교 생이 ▁모두 ▁거쳐 야 ▁한 단 다
61408	▁저희 ▁학교 가 ▁취업 을 ▁목 적으로 ▁하는 ▁학교 이기 ▁때문에 ▁ 에 ▁이러 한 ▁모 의 ▁접 이 ▁중요하다 고 ▁볼 ▁수 ▁있습니다
61433	▁더 ▁열 심 히 ▁노력 해서 ▁좋은 ▁모습 ▁많이 ▁보여드릴 ▁테니까 요 ▁더 ▁많은 ▁관심 과 ▁응원 ▁부탁 ▁드릴게요 ▁함 평 ▁골프 고 ▁화 이팅
61437	▁손님들 의 ▁입맛 을 ▁사로잡 은 ▁한 ▁가지 ▁1 가 지 ▁메뉴 ▁맛집 을 ▁브이 제이 ▁특공대 가 ▁소개해 ▁ 드립니다
61495	▁체 조 ▁선수 도 ▁울 고 ▁갈 ▁유 연 함 에 ▁아이 돌 ▁못지 않 은 ▁춤 ▁실력 에 ▁에스 라인 까지 ▁갖 춘 ▁이 ▁분들 ▁누 가 ▁봐 도 ▁2 0 대 ▁아가씨 ▁같 지만 ▁사실 ▁나이 가 ▁좀 ▁있으시다 고
61508	▁패 들 ▁보드 ▁요 가 에서 ▁1 사람 도 ▁할 ▁수 ▁있지만 ▁2 ▁사람 도 ▁ 같이 ▁하는 ▁것도 ▁있거든요 ▁한 ▁번 ▁보여 드릴게요
61524	▁살 들은 ▁이제 ▁안녕 ▁살 을 ▁빼고 ▁더 ▁젊 게 ▁살 게 ▁됐다 는 ▁이 ▁주 부 ▁모 든 ▁여성들 의 ▁꿈 ▁11 자 ▁복 근 ▁ 까지
61531	▁어떤 ▁걸 ▁하면 은 ▁그 걸 ▁ 같이 ▁할 ▁수 ▁있을까 ▁생각하 다가 ▁저만 의 ▁ 운 ▁법 을 ▁개발 했어요
61532	▁웬 만 한 ▁엄마 들은 ▁엄두 도 ▁못 ▁ 낼 ▁일이 지만 ▁오랜 ▁세월 ▁동안 ▁해 온 ▁운동 ▁덕분 에 ▁어렵 지 ▁않 다고
61534	▁꿀 과 ▁쌀 겨 ▁ 가루 ▁요구 르 트 를 ▁적당 한 ▁비율 에 ▁맞춰 ▁섞어 주면 ▁세월 을 ▁거 꾸 로 ▁돌려 준다 는 ▁동안 ▁ 팩 ▁완성
61579	▁엔 돌 핀 이 ▁확 ▁돌 고 ▁그냥 ▁활기 가 ▁넘치 고 ▁짱 입니다 ▁짱
61586	▁크기 는 ▁작아 도 ▁약 효 는 ▁자연 산 ▁산 삼 과 ▁다 를 ▁바 ▁없다 는데 ▁이 ▁기 쁨 을 ▁누구에게 ▁전 하고 ▁싶으 십니까
61650	▁매 운 ▁맛 을 ▁느끼 려 면 ▁이렇게 ▁국물 은 ▁필수 ▁혀 ▁끝 만 ▁닿 아 도 ▁정신이 ▁번 쩍
61651	▁내 ▁몸 속에 ▁노 폐 물이 ▁ 쫙 ▁빠지 는 ▁느낌 이에요
61698	▁정 겨 운 ▁옛 ▁정 취 까지 ▁느 낄 ▁수 ▁있어 ▁막걸리 ▁애 호가 들한테 ▁꾸준 히 ▁사랑 을 ▁받고 ▁있다고
61740	▁다리 ▁한 ▁번 ▁찢 기 ▁위해 ▁ 몇 ▁날 ▁며칠 을 ▁연습 했다 니 ▁대단 할 ▁따 름 이다
61755	▁한 때는 ▁너무 ▁작아 서 ▁주목 ▁받 지 ▁못 했던 ▁꼬 마 ▁전복 으로 ▁억 ▁대 의 ▁수입 을 ▁올 린 ▁젊은 ▁청년 이 ▁있는 가 ▁하면
61782	▁귀어 한 ▁지 ▁지금 ▁이 ▁년차 ▁ 거든요 ▁그래서 ▁선배님 들 ▁보면서 ▁많은 ▁정보 도 ▁얻 고 ▁알 ▁수 ▁있을 ▁것 ▁같아서 요
61811	▁이 건 ▁지상 의 ▁맛이 ▁아니에요 ▁천 상의 ▁맛 이에요
61814	▁오도독 뼈 ▁구 이 ▁되시겠다 ▁오도독 ▁오도독 ▁맛있 겠네 ▁고기 가 ▁다 ▁익 기 ▁무섭게 ▁너 도 ▁나도 ▁입 속 으로 ▁직 행 ▁알 밥 처럼 ▁톡톡 ▁튀 는 ▁신기 한 ▁맛 에 ▁고개 가 ▁절 로 ▁ 끄 떡 ▁여 지고
61925	▁보기 만 ▁해도 ▁가슴 이 ▁확 ▁트 이 는 ▁드 넓 은 ▁고 원
61953	▁만드 는 ▁법 은 ▁간단하 다는데 ▁일단 은 ▁들 쭉 ▁먼저 ▁준비 해주 고 ▁그 ▁위 에 ▁그대로 ▁소주 ▁투 하 하기 ▁이렇게 ▁뚜 껑 을 ▁ 닫 아두 면 ▁끝
61967	▁품 질 은 ▁최 상품 ▁가격 은 ▁최 저 가 ▁실 속 만 ▁점 ▁초 ▁대 박 ▁현장 으로 ▁지금 ▁들어가 ▁보자
61983	▁이번에 는 ▁키 가 ▁큰 ▁사람이 ▁주인공이 다 ▁김치 냉장고 를 ▁위해 ▁신발 ▁벗 어 ▁던지 고 ▁맨 발 로 ▁나섰 다
62106	▁ 텅 ▁빈 ▁방 도 ▁다시 ▁보자 ▁빈 ▁방 의 ▁놀라 운 ▁재 발견 ▁이천 ▁십 ▁칠 ▁년 ▁새 롭게 ▁뜨 고 ▁있는 ▁빈 ▁방 ▁재 테크 를 ▁소개 한다
62181	▁특히 ▁선 선 한 ▁건 기 를 ▁맞이하 는 ▁이 맘 ▁때 면 ▁타 웅 지 에서 ▁열리 는 ▁열기 구 ▁축제 ▁때문에 ▁전국 이 ▁떠 들 썩 ▁ 해진 다는데
62193	▁밤 하늘 을 ▁화 려 하게 ▁수 놓 는 ▁불꽃 을 ▁가만 히 ▁보고 ▁있 자 니 ▁찰나 의 ▁예술 이라는 ▁ 찬 사가 ▁아 깝 지 ▁않다
62199	▁속 이 ▁까 맣 게 ▁타 들어가 ▁ 던 ▁바로 ▁그때 ▁이 들의 ▁간절 한 ▁ 기도 가 ▁통한 ▁것일까 ▁바람이 ▁조금 씩 ▁잦 아들 기 ▁시작하 고 ▁다시 ▁한번 ▁흥 겨 운 ▁축제 의 ▁막 이 ▁올 랐 다
62238	▁이거 는 ▁두 찌 라고 ▁그래 ▁가지고 ▁콩 을 ▁삶 아가지고 요 ▁발 효 를 ▁시 킨 ▁거예요
62246	▁이거 를 ▁게 살 ▁수 프 에 ▁넣어 서 ▁이렇게 ▁풀어주 게 ▁되면 ▁마치 ▁눈 ▁꽃 송 이 ▁ 같이 ▁된다고 ▁해서 ▁설 화
62281	▁하루 에 ▁이게 ▁지금 ▁약 ▁이백 ▁ 톤 정도 ▁나오 니까 ▁한 ▁이천 ▁ 자루 ▁정도 ▁나온다 고 ▁보면 ▁돼요
62296	▁일 하는 ▁사람들 ▁여기 ▁주민 이신 ▁거예요 ▁주민들 이 ▁이렇게 ▁옷 ▁입 고 ▁일 하시는 ▁거예요
62400	▁사십 ▁일 ▁간
62432	▁안녕하 세요 ▁저는 ▁춤 을 ▁좋아하 는 ▁8 살 ▁모 태 윤 입니다
62496	▁미국에 선 ▁대중적 인 ▁버 팔 로 ▁소스 부터 ▁한국인 ▁입맛 ▁자극 하는 ▁갈 릭 ▁소스 까지
62506	▁3 분 피자 ▁사업 은 ▁친구 가 ▁ 도 맡 아서 ▁하고 ▁있고 ▁저는 ▁일 ▁끝나 고 ▁잠깐 ▁도와주 는 ▁정도 입니다
62526	▁저 ▁같은 ▁경우에는 ▁주시 ▁투자 를 ▁어떻게 ▁하는 지에 ▁대한 ▁수업 을 ▁하고 ▁있고요
62584	▁고개 ▁돌리 는 ▁거 는 ▁싫 으시다 는 ▁거거든요 ▁기호 성이 ▁현 저 히 ▁떨어지 는 ▁제품 으로 ▁출시 할 ▁의미 가 ▁없어요
62605	▁외 진 ▁곳에 ▁자리 잡 은 ▁정 통 ▁메 밀 ▁국수 ▁맛집 ▁과 연 ▁전 파 를 ▁ 탔 을 지 ▁궁금한 데
62642	▁여기 도 ▁있네 ▁여기 도 ▁있고 ▁여기 도 ▁있네 ▁삼치 만 ▁보고 ▁다니 네
62663	▁쌀 ▁없 으면 ▁못 ▁살 듯이 ▁삼치 도 ▁멸치 가 ▁주식이 야 ▁뭐 ▁제주 가 ▁됐 든 ▁뭐 ▁추 자가 ▁됐 든 ▁멸치 ▁가는 ▁대로 ▁따라 서 ▁가는 ▁거지
62697	▁내 구성 이나 ▁편리 성이 ▁엄청 ▁있는 ▁거 ▁같더라고 ▁그래서 ▁빠져 들기 ▁시작하는 ▁거지
62705	▁지금 도 ▁소 장 하고 ▁있는데 ▁그거 ▁볼 ▁때 마 다 ▁아 련 하죠 ▁그때 ▁생각이 ▁나고
62706	▁한편 ▁카 세 트 ▁테이 프 를 ▁수집 하게 ▁된 ▁남 다른 ▁이유 가 ▁있다는 ▁카페 ▁사장님 ▁깊 이 ▁숨겨 놓 은 ▁카 세 트 ▁테이 플 ▁수 줍 게 ▁꺼내 보는데
62727	▁저희 가 ▁만 화 방으로 ▁하고 ▁싶어 서 ▁열 었는데요 ▁돈이 ▁없었어요 ▁그래서 ▁책 을 ▁구 할 ▁수 가 ▁없어 ▁가지고
62849	▁좁 은 ▁공간 에서 ▁이제 ▁그렇게 ▁하는 ▁거라 ▁뭐 ▁광범 하게 ▁할 ▁수도 ▁없잖아요
62876	▁하지만 ▁산 은 ▁그 에게 ▁새 ▁인생 을 ▁내어 줬다
62913	▁역 동 적 인 ▁풍경 에 ▁반 해 ▁이곳 을 ▁찾는 ▁외국 인 ▁수 가 ▁1 일 에 ▁무 려 ▁ 5 백 ▁여 명 ▁명 실상 부 ▁서울 의 ▁관광 ▁명소 다
62942	▁이 젠 ▁맞춤 ▁ 도 복 을 ▁직 접 ▁입어 ▁볼 ▁차례 ▁저 마 다 ▁자신 만 의 ▁개성 이 ▁녹 아 든 ▁ 도 복 을 ▁뽐 내 느라 ▁정신 없다
63000	▁종 교 ▁단체 의 ▁이름 ▁인 ▁건 지 ▁아니면 ▁사람 ▁이름 인 ▁건 지 ▁왜 ▁ 붉 은 ▁간 판이 ▁많은 ▁것 인지 ▁인터 넷 ▁상 에서 도 ▁온 갖 ▁소문 들이 ▁무 성한 ▁가운데 ▁과 연 ▁진실 은 ▁무엇일까
63006	▁여기 는 ▁그 ▁아파트 가 ▁이게 ▁지금 ▁1 4 년 ▁1 3 년 ▁1 2 년 ▁이런 ▁동 네 라 ▁가지고 ▁약 간 ▁신도시 ▁같은 ▁느낌으로 ▁해 ▁지 어진 ▁데 라서
63119	▁잦 은 ▁회 식 ▁때문에 ▁허리 ▁둘레 가 ▁사십 ▁육 ▁인 치까지 ▁늘어 났고 ▁거 대한 ▁배 불 뚝 이 ▁아저씨 가 ▁되고 ▁말았다 는데
63142	▁우리나라 ▁최고 의 ▁여행지 로 ▁손 꼽히 는 ▁제주도 는 ▁사시 사 철 ▁많은 ▁관광객 들 로 ▁ 붐 비 죠 ▁그런데 ▁아 는 ▁사람 만 ▁안 다는 ▁숨 어 ▁있는 ▁맛 과 ▁멋 이 ▁곳 곳에 ▁있다는데 요
63274	▁백 ▁오십 ▁여 ▁개 의 ▁항 아리 를 ▁전부 ▁채 우려 면 ▁메 주 ▁오 백 ▁여 개 를 ▁손 에서 ▁손으로 ▁ 옮 겨 야 ▁하는 ▁셈이 다
63314	▁하나 ▁한 ▁건물 에서 ▁두 ▁가게
63422	▁오늘 의 ▁예약 ▁손님들 ▁속 속 ▁등장 ▁단 합 을 ▁위해 ▁특별 히 ▁출 장 ▁서비스 를 ▁신청 했다고
63470	▁일 찍 ▁나가고
63476	▁가파 른 ▁산 길 을 ▁오르 고 ▁또 ▁오르 면 ▁그때 ▁무언가 ▁포 착 됐다
63494	▁손님들 도 ▁많이 ▁와 예
63544	▁선생님 ▁근 데 ▁여기에 ▁왜 ▁이렇게 ▁사 원 들이 ▁없어요
63552	▁커피 를 ▁건 ▁사다리 ▁타 기 ▁한 ▁판
63553	▁한 ▁잔 에 ▁팔 백 ▁원 ▁다섯 ▁잔 을 ▁사 도 ▁시중 ▁커피 ▁한 ▁잔 ▁가격
63578	▁그래도 ▁포기하 지 ▁않았다 ▁만들고 ▁또 ▁만들었다
63700	▁어 ▁일단 ▁어 ▁어 ▁바로 잡 히 네 ▁지금 ▁문 ▁문 ▁문 ▁문 ▁문쪽 ▁문쪽 ▁문쪽 ▁문쪽 ▁문쪽 ▁문쪽 에 ▁ 서 있어요 ▁지금
63702	▁저는 ▁좀 ▁위험 하다고 ▁생각 을 ▁하거든요 ▁이 기적 인 ▁결 합 ▁일 ▁수도 ▁있다
63713	▁그러니까 ▁시청자 분들 ▁연 령 대가 ▁궁금하 기 ▁때문에 ▁진짜 ▁거짓말 ▁하지 ▁말고 ▁올 려 주세요 ▁삼십 ▁대 ▁오십 ▁대 분들 ▁하고 ▁사십 ▁세
63733	▁낮 에 ▁답 사 를 ▁왔 기 ▁때문에 ▁내 부 ▁구조 를 ▁잘 ▁알 고 ▁있는 ▁카페 ▁운영 자가 ▁건물 ▁곳 곳에 ▁휴 대 전화 를 ▁숨 기 고 ▁나면
63787	▁고기 를 ▁건 져 ▁내 시는 ▁거예요
63838	▁그렇다 면 ▁이 ▁곳에 ▁명 주 는 ▁과 연 ▁어떻게 ▁만들어지는 ▁것일까 ▁ 바글 바글 한 ▁사람들 ▁덕 에 ▁기대 치도 ▁한 껏 ▁높아 진다
63860	▁백 주라 ▁하는 ▁이름 에 ▁걸 맞 게 ▁티 끌 하나 ▁없이 ▁새 하 얀 ▁자 태 를 ▁뽐 낸다
63955	▁꼭 대기 까지 ▁가기 ▁위해 선 ▁고 공 ▁설치 가 ▁어려운 ▁승 강 기 ▁대신 ▁사다리 로 ▁올라 야 만 ▁한다
63978	▁이 ▁세상 ▁못 ▁들어 ▁올리 는 ▁게 ▁없다 ▁할 ▁정도로 ▁ 어마 어마 한 ▁힘 ▁자랑하 는 ▁골 리 앗 ▁크 레 인
64024	▁이번 엔 ▁알 록 달 록 ▁파 프리 카 에 ▁양 상추 까지 ▁온 갖 ▁채소 가 ▁등장했다
64066	▁학교 의 ▁통 ▁큰 ▁생일 선물 ▁통 닭 구 이 ▁되시겠다 ▁토 핑 까지 ▁곁들 이면 ▁생일 상 ▁완성
64128	▁오 ▁월 부터 ▁후에 ▁취 직 을 ▁해서 ▁일 하고 ▁있는 ▁이 정 열 이라고 ▁합니다 ▁내 ▁자신 이 ▁초라해 지 기 ▁싫 어서 ▁이것 도 ▁할 ▁수 ▁있다 ▁이런 ▁것도 ▁보여 ▁주고 ▁싶어요
64150	▁ 니들 ▁먹고 ▁살 ▁만 ▁하다 ▁사람들 도 ▁알아 ▁주 지 도 ▁못 하고 ▁어디 ▁가서 ▁하 소 연 ▁할 ▁대 도 ▁없고
64185	▁향 긋 한 ▁오미 자 ▁육수 가 ▁더 해진 ▁훈 제 ▁냉 면 의 ▁ 럭 셔 리 한 ▁맛
64206	▁콩 빙 수 ▁세 ▁개 ▁주세요
64227	▁도심 ▁속 ▁별 천지 인 ▁특별 한 ▁옥상 속 으로 ▁브이 제이 ▁특공대 가 ▁찾아갔 습니다
64229	▁처음 부터 ▁해외 ▁관광객 을 ▁ 겨 냥 해 ▁만든 ▁옥상 ▁수영장 ▁육 풀 파 티 로 ▁전국 ▁유명 세 도 ▁타고 ▁있다고
64306	▁치 즈 가 ▁되 게 ▁고소 한 ▁데 다가 ▁어 ▁약 간 ▁한 ▁끼 를 ▁할 ▁수 ▁있는 ▁불 고 기 ▁같은 ▁것 ▁ 까지 ▁든든 하게 ▁먹 을 ▁수 ▁있어서 ▁좋은 ▁것 ▁같아요
64338	▁첫 ▁번째 ▁퇴 치 ▁작업 은 ▁바로 ▁청소 ▁안전 장치 를 ▁단 단 하게 ▁고정 하고 ▁ 성큼 성큼 ▁창문 ▁밖 으로 ▁나가 는데
64352	▁어디서 든 ▁무 슨 ▁일 을 ▁하던 ▁최고 가 ▁되 라 ▁아직까지 도 ▁저는 ▁그래서 ▁그 걸 ▁좌우 명 으로 ▁삼 고 ▁있거든요
64396	▁자 ▁이번 ▁시간에 는 ▁한국인 이 ▁많이 ▁들 리는 ▁발음 ▁에이 ▁발음 을 ▁ 같이 ▁연습 해 ▁보 도 록 ▁할 게요
64439	▁당 일 ▁날 ▁여기 ▁데 리고 ▁왔 다는 ▁흔 적이 ▁없어요 ▁그러니까 ▁여기 는 ▁아닌 ▁걸로 ▁판단 이 ▁됩니다
64476	▁정 황 증거 만 ▁가득 한 ▁여고생 실 종 ▁사건
64478	▁얼마 나 ▁많이 ▁얼마 나 ▁무서 웠 을까 ▁진짜
64494	▁다시 ▁한번 ▁목적 지 를 ▁향해 ▁가 는데 ▁목표 가 ▁보이 면 ▁도착 한 ▁셈
64529	▁한 ▁입 ▁마 시면 ▁입 ▁안 ▁가득 ▁건강 한 ▁향 이 ▁퍼지 는 ▁것은 ▁물론 ▁좋은 ▁재료 가 ▁요 ▁한 ▁잔 에 ▁ 몽 땅 ▁들 었으니 ▁속 까지 ▁든든 해졌 다
64583	▁제작진 이 ▁들어서 자 마 자 ▁필 리 핀 ▁여성들 이 ▁등장했다 ▁한 ▁여성 에게 ▁한국 남자 를 ▁만난 적이 ▁있는지 ▁물어 봤 다
64592	▁혹시 ▁그 ▁코 피 노 라고 ▁들어 보셨어요
64606	▁죄송 한데 ▁드릴 ▁말씀 이 ▁없 네요
64607	▁집단 소송 까지 ▁불 사 한다면 ▁문제 는 ▁더 욱 ▁커 질 ▁수 밖에 ▁없을 ▁것이 다
64627	▁일 ▁등 ▁ 한테 는 ▁한번 ▁더 ▁기회 를 ▁드리 겠습니다
64716	▁이곳에서 ▁유 독 ▁빈번 하게 ▁발생 하는 ▁성 범죄 ▁때문이라 는데
64741	▁성 범죄 ▁검 거 율 ▁백 ▁퍼센트 ▁되는 ▁그날 까지 ▁형 사 들의 ▁집 요 한 ▁추 적 은 ▁계속 ▁될 ▁것이 다
64774	▁노 가 리 ▁ 앤 ▁ 맥주 ▁일 명 ▁노 맥 ▁덕분 에 ▁ 을 지로 는 ▁매일 ▁밤 ▁축제 ▁중
64801	▁최근 ▁청 와 대 ▁국민 ▁청 원 ▁게시판 을 ▁달 궜 던 ▁대구 ▁여 중 생 ▁성 폭 행 ▁과 ▁관 악 산 ▁여고생 ▁집단 ▁폭 행 ▁사건 에 ▁부모님을
64850	▁여행 객 ▁마음 ▁사로잡 은 ▁인기 ▁절 정 ▁해외 ▁여행지
64931	▁보겠습니다 ▁당 겨 주세요 ▁네 ▁현재 ▁네 ▁놓으 시면 ▁안 돼요 ▁이 ▁상태 가 ▁브 레 이크 구요
64944	▁가슴 속 까지 ▁짜 릿 해지 는 ▁시원 한 ▁음식 으로 ▁무더 운 ▁여름 을 ▁이겨 내 는 ▁건 ▁어떨까
65017	▁거 대한 ▁골 짜 기도 ▁메 아리 도 ▁넘 겨 ▁본다
65023	▁더위 에 ▁지 친 ▁심 신 을 ▁보 듬 어 ▁주 는 ▁광 활한 ▁자연 을 ▁만 날 ▁수 ▁있는 ▁곳
65046	▁깊 은 ▁수 심 이 ▁다 이 빙 을 ▁하기 에 ▁안성 맞춤
65157	▁계 곡 물 ▁천연 ▁ 냉장고 에서 ▁꺼 낸 ▁수박 을 ▁ 쫙 ▁갈 라
65162	▁육수 가 ▁큰 ▁역할을 ▁하지 ▁않나 ▁싶어요
65252	▁여기에 ▁아 삭 한 ▁식감 을 ▁더 해주 는 ▁콩 나 물 과 ▁함께 ▁깨 소 금 ▁ 액 젓 ▁참 기 름 을 ▁넣어 ▁양념 을 ▁하는데
65258	▁숨 을 ▁마 실 ▁때는 ▁배 꼽 ▁약 간 ▁나오 도 록 ▁배 가 ▁불러 지 게 ▁하고
65322	▁입안 ▁가득 ▁퍼지 는 ▁태 국 ▁전통 의 ▁맛 ▁나도 ▁한 ▁입 ▁만 ▁주 면 ▁참 ▁좋겠 구 만
65335	▁고소 한 ▁맛 과 ▁바삭 한 ▁식감 이 ▁일품 인 ▁ 곤 충 튀김 은 ▁야 시장 의 ▁대표적 인 ▁길 거리 ▁음식 으로 ▁손 ▁꼽 힌 다고
65369	▁선생님 ▁밀 지 ▁마시 고 ▁세금 ▁납 부 ▁하실 ▁수 ▁있는지 ▁없는 지 ▁확인 ▁좀 ▁하 러 ▁왔어 요
65420	▁나도 ▁항 이라고 ▁불리 는 ▁이 ▁마을 은 ▁우리나라 ▁육 ▁칠 십 ▁년대 ▁모습 을 ▁그대로 ▁간 직 하고 ▁있는데
65427	▁솜씨 는 ▁부족 해도 ▁절 구에 ▁고추 와 ▁토마 토 ▁채 선 ▁파 파 야 를 ▁놓고 ▁열 심 히 ▁째 어 ▁준다
65511	▁어쩔 수 없지 ▁알았 어 ▁이 따 ▁집에서 ▁보자
65537	▁이 젠 ▁하루 하루 ▁버텨 내 는 ▁것이 ▁벅차다
65544	▁저희 가 ▁오늘 ▁이제 ▁신장 개 업 ▁하는 ▁날 을 ▁잡 았습니다
65608	▁이 ▁백 색 ▁수국 은 ▁참 ▁깨끗 하고 ▁정말 ▁아주 ▁아름다 운 ▁그런 ▁수국 이죠
65686	▁면적 으로 는 ▁한 ▁천 ▁백 ▁평 ▁정도 ▁됩니다
65847	▁그거를 ▁내 가 ▁염 려 하고 ▁그 걸 ▁학문 으로 ▁생각하고 ▁있고
65895	▁요 렇게 ▁두들기시 다가 ▁요 렇게 ▁요 렇게 ▁두들기시 면 ▁건강 하게 ▁면역력 을 ▁올 릴 ▁수 가 ▁있어요
65909	▁피부 가 ▁좋 으시더라 구요
65915	▁네 ▁그렇습니다 ▁우유 ▁속 ▁성분 ▁중에 ▁트 립 토 판이 요
65920	▁그 리고 ▁우유 의 ▁유지 방 은 ▁대부분 ▁필수 ▁지방 산 으로 ▁지방 이 ▁축적 되는 ▁것을 ▁막아 주고
65975	▁ 보통 ▁집에서 ▁많이 ▁생활 을 ▁ 하죠
65987	▁물 ▁한 ▁컵 과 ▁식 초 ▁한 ▁컵 을 ▁섞어 ▁주기 만 ▁하면 ▁되거든요
65988	▁오래 돼 서 ▁눌러 ▁붙 은 ▁단백질 은 ▁잘 ▁안 ▁지 워 ▁질 ▁수 ▁있잖아요
66031	▁먼저 ▁대기 ▁중에 ▁음 이온 과 ▁양 이온 의 ▁비율 이 ▁달라 지 게 ▁되면 ▁기분 을 ▁좋 게 ▁하는 ▁호르몬 인 ▁세로토닌 의 ▁분비 를 ▁줄어들 게 ▁되는데요
66044	▁이게 ▁무 슨 ▁말 이에요 ▁이거 ▁업무 가 ▁아니잖 습니까
66071	▁전 혀 ▁그렇게 ▁안 ▁보이는
66085	▁신랑 인데 ▁남편 에게 ▁큰 ▁소리 ▁다 ▁한 번씩 하고 ▁어 련 히 ▁그 ▁스트레스 ▁푸 는 ▁방법이 ▁다 ▁이렇게 ▁생각하고
66132	▁예술 이에요 ▁진짜 ▁화면에서 도 ▁나왔 지만 ▁영화 ▁한편 에 ▁들어가는 ▁효과 음이 ▁오 천 ▁개 가 ▁넘 는 ▁ 하더라고요
66137	▁진짜 ▁아침 에 ▁눈 을 ▁딱 ▁뜨 는 ▁순간 ▁오늘 이 ▁유 ▁월 의 ▁마지막 ▁날이 구나 ▁이천 ▁이십 ▁년이 ▁이렇게 ▁지나가 나
66210	▁거기다 가 ▁명 실상 부 ▁시 에서 ▁인정 한 ▁최고 의 ▁정 원이 잖아요 ▁두 ▁분 의 ▁애 정이 ▁담 긴 ▁아름다 운 ▁작품 ▁구 경 ▁잘 했습니다
66232	▁근 데 ▁이거 ▁다 ▁버려 야 ▁되는 ▁버려 야 ▁되는 ▁상품 ▁이 거든요
66251	▁요 건 ▁근대 에 ▁쌈 채 ▁한 ▁여 섯 ▁가지 ▁종류
66335	▁하체 의 ▁힘 을 ▁주 자 ▁이 ▁하체 가 ▁ 튼 튼 해지 자 ▁그 걸 ▁첫 째 ▁조건 으로 ▁지금 ▁하는 ▁겁니다
66336	▁돌부리 ▁조 그만 ▁돌부리 에 ▁부 딪 쳐 서 ▁넘어졌 는데 ▁골반 이 ▁깨 져 ▁가지고 ▁수술 을 ▁했는데
66364	▁소 변에 ▁거 품이 ▁있으면 ▁안 ▁좋다 는 ▁얘기 를 ▁들었 기 ▁때문에 ▁병원에 도 ▁찾아갔 지요
66447	▁엄마 ▁왜 요
66468	▁전복 은 ▁껍데기 ▁보다 ▁살이 ▁ 삐 져 ▁나올 ▁만큼 ▁탱탱 하게 ▁있는 ▁게 ▁일단 ▁좋은 ▁전복 이고요
66584	▁저는 ▁이 ▁부부 가 ▁얼마 나 ▁자기들 의 ▁인생 을 ▁사랑 하는 지
66595	▁쫄깃 한 ▁식감 이 ▁더 해진 ▁언 두부 에 ▁닭가슴살 을 ▁더해 ▁단백질 이 ▁풍부 한 ▁요리 인 ▁두부 ▁ 스테 이크 를 ▁만들어 ▁볼 ▁거예요
66597	▁잘 ▁씻 은 ▁두부 는 ▁밀 폐 ▁용기 에 ▁담 고 ▁물 을 ▁반 ▁정도 ▁부 어서 ▁얼 릴 ▁거예요
66604	▁버 섯 을 ▁청소 하는 ▁동안 에 ▁젖 지 ▁않 도 록 ▁해야 ▁합니다
66687	▁더 ▁강력 하게 ▁ 처벌 ▁하기 ▁위해서 ▁만들어 ▁진 ▁것인 ▁만큼 ▁음 주 운 전에 ▁있어서 ▁만큼 은 ▁주 취감 경 ▁있어서 는 ▁절대 ▁안 ▁됩니다
66753	▁초기 ▁증상 에 ▁바로 ▁대처 하실 ▁수 ▁있는 ▁ 능 력이 ▁있으셨 던 ▁거 ▁같아요
66757	▁네 ▁아 까 ▁화면에서 ▁보 신 ▁것처럼 ▁주인공이 ▁갑자 기 ▁세수 하다 가 ▁마 비 가 ▁ 왔다고 ▁하잖아요
66774	▁일단 ▁기본적 으로 ▁혈액 과 ▁많은 ▁관련 이 ▁있 네요 ▁녹 용 ▁ 이라는 ▁약재 가
66795	▁맞아 요 ▁아무 리 ▁덥 다고 ▁해도 ▁우리가 ▁흔 히 ▁말 하는 ▁ 턱 스크 죠 ▁절대 로 ▁안 ▁돼요
66850	▁저희 는 ▁어떻게 ▁됐 든 ▁간 에 ▁무 조건 ▁한 옥 에 ▁살고 ▁싶습니다 ▁이 어지는 ▁순 서 ▁신 박 한 ▁해결 사 입니다 ▁오늘 ▁어떤 ▁소 식 ▁또 ▁준비 되어 ▁있 나요
